Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Distance To GCS (m),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
-12.8,13.3,153,-27,0,1.1,74.23029889,1.5,775.1,1.93,2.1,1.983,1605.8,0:23:38,42.4,4,7,161,,0,14:17:02,13:39:43,5/21/2022,32.2314906,-110.9081004,12SWA 08658 66098,1.3,1.1,125.5,3,9,46.1,-13.2,-1.5,-0.9,0.9,0.7,0.7,0,115.12,0,0,0,0
-12.7,13.6,153,-27,0,0.6,74.23029889,1.5,775.1,1.95,2.1,1.983,1605.8,0:23:39,43.4,4,7,159,,46,14:17:02,13:39:44,5/21/2022,32.2314966,-110.9081137,12SWA 08657 66099,2,2.2,340.1,3,7,46.6,-14.8,-1.5,-0.6,0.6,0.1,0.1,0,115.14,0.1,0.1,0.1,0
-12.7,13.7,153,-27,0,0.5,74.23029889,1.5,775.1,2.02,2.1,1.983,1608.3,0:23:40,44.3,4,7,158,,18,14:17:02,13:39:45,5/21/2022,32.2314944,-110.9081218,12SWA 08656 66099,1.4,1.2,53.8,3,8,47,-16.3,-1.6,-0.4,0.4,-0.2,0.2,0,115.2,0,0,0,0
-12.8,13.8,153,-27,0,0.4,74.23029889,1.5,775.1,1.98,2.1,1.983,1608.3,0:23:41,45,4,7,157,,0,14:17:02,13:39:46,5/21/2022,32.2314969,-110.9081189,12SWA 08656 66099,1.4,1.2,53.8,3,8,47.4,-17.1,-1.5,-0.2,0.2,-0.3,0.3,0,115.21,0,0,0,0
-12.9,13.6,153,-27,0,0.3,74.23029889,1.6,775.2,2.02,2.1,1.983,1608.3,0:23:42,44.5,4,7,157,,20,14:17:02,13:39:47,5/21/2022,32.2314849,-110.9080941,12SWA 08659 66098,1.4,1.2,119.2,3,8,47.3,-17,-1.6,-0.2,0.2,-0.2,0.2,0,115.25,0,0,0,0
-13.7,12.9,148,-32,-5,0.6,74.23029889,1.6,775.2,2.03,2.1,1.983,1608.3,0:23:43,44,4,7,158,,60,14:17:02,13:39:48,5/21/2022,32.2314764,-110.9080744,12SWA 08660 66097,1.4,1.2,116.6,3,8,46.7,-16.2,-1.6,-0.5,0.5,0.2,0.2,0,115.29,0.7,0.2,0.2,0
-15.3,9.5,136,-44,-12,1.1,74.23029889,1.5,775.1,1.98,2.1,1.983,1608.3,0:23:44,42.8,4,7,160,,60,14:17:02,13:39:49,5/21/2022,32.2314752,-110.9080591,12SWA 08662 66097,1.8,2,98.5,3,7,46.1,-14.2,-1.5,-0.5,0.5,0.8,0.8,0,115.32,0.7,0.3,0.3,0
-19.4,-2.3,93,-87,-43,2.2,74.23029889,1.5,775.1,1.94,2.1,1.983,1610.6,0:23:45,41.8,4,7,161,,60,14:17:02,13:39:50,5/21/2022,32.2314717,-110.9080567,12SWA 08662 66096,1.8,2,98.5,3,7,45.6,-12.9,-1.5,-0.5,0.5,1.8,1.8,0,115.34,0.9,1,1.5,0
-11.3,13.9,162,-18,69,1.1,74.23029889,1.5,775.1,1.97,2.1,1.983,1612.6,0:23:46,41.6,4,7,163,,60,14:17:02,13:39:51,5/21/2022,32.2314794,-110.9080473,12SWA 08663 66097,3.2,3.3,98.5,3,6,45.8,-11.6,-1.5,-1.1,1.1,1.1,1.1,-0.1,115.38,1.2,1,2.2,0
-4.8,12.7,181,1,19,0.4,74.23029889,1.5,775.1,2,2.1,1.983,1612.6,0:23:47,43.1,4,7,164,,60,14:17:02,13:39:52,5/21/2022,32.2314958,-110.9080521,12SWA 08663 66099,3.2,3.3,98.5,3,6,47.3,-11.6,-1.6,0.1,0.1,0.4,0.4,0,115.43,0.8,0.5,0.6,0
1.2,10.6,225,45,44,0.4,74.23029889,1.6,775.2,2.02,2.1,1.983,1612.6,0:23:48,43.2,4,7,164,,60,14:17:02,13:39:53,5/21/2022,32.2314914,-110.9080475,12SWA 08663 66098,3.2,3.3,110.9,3,6,47.5,-11.4,-1.6,0.2,0.2,0.1,0.1,0,115.45,0.7,0.4,0.5,0
3,6.9,242,62,17,0.6,74.23029889,1.6,775.2,2.04,2.1,1.983,1615,0:23:50,43.9,4,7,163,,60,14:17:02,13:39:54,5/21/2022,32.2314963,-110.908072,12SWA 08661 66099,3.2,3.2,132.2,3,7,47.7,-12.1,-1.6,0.6,0.6,-0.3,0.3,0.1,115.48,0.8,0.4,1,0
-0.7,9.1,237,57,-5,0.4,74.23029889,1.5,775.1,1.95,2.1,1.983,1615,0:23:51,43.4,4,7,162,,60,14:17:02,13:39:55,5/21/2022,32.2314963,-110.908072,12SWA 08661 66099,3.2,3.2,132.2,3,7,47.3,-12.6,-1.5,0.2,0.2,-0.3,0.3,0.1,115.48,2.9,1.3,2.7,0
1,5,240,60,3,0.7,74.23029889,1.5,775.1,1.93,2.1,1.983,1615,0:23:52,43.4,4,7,161,,60,14:17:02,13:39:56,5/21/2022,32.2314901,-110.9080899,12SWA 08659 66098,1.8,2,176.9,3,7,47.1,-13.5,-1.5,0.2,0.2,-0.5,0.5,0.2,115.52,1.5,0.8,2.1,0
0.9,1.9,299,119,59,2.6,74.23029889,1.5,775.1,1.93,2.1,1.983,1617.9,0:23:53,45.4,4,7,157,,60,14:17:02,13:39:57,5/21/2022,32.2314924,-110.9081122,12SWA 08657 66099,1.7,1.9,269.6,3,8,47.8,-17.2,-1.5,1.5,1.5,-1.5,1.5,0.3,115.56,1.7,1.6,2.3,0
7.7,3.3,279,99,-20,2.1,74.23029889,1.5,775.1,1.91,2.1,1.983,1620.9,0:23:54,47.2,4,7,156,,60,14:17:02,13:39:58,5/21/2022,32.2314924,-110.9081122,12SWA 08657 66099,1.7,1.9,269.6,3,8,49,-18.9,-1.5,1.7,1.7,-1.3,1.3,0.2,115.56,2.7,1.1,2.2,0
-0.7,2.1,262,82,-17,0.7,74.23029889,1.5,775.1,2.04,2.1,1.983,1620.9,0:23:55,46.1,4,7,155,,0,14:17:02,13:39:59,5/21/2022,32.2314769,-110.9080962,12SWA 08658 66097,1.7,1.9,132.2,3,8,47.8,-18.9,-1.6,0.8,0.8,-0.7,0.7,0.1,115.59,1.7,0.9,2.2,0
1.5,3,264,84,2,1.2,74.23029889,1.6,775.2,2.05,2.1,1.983,1620.9,0:23:56,44.9,4,7,157,,0,14:17:02,13:40:00,5/21/2022,32.2314945,-110.9081028,12SWA 08658 66099,1.7,1.9,132.2,3,8,47.3,-17,-1.6,0.7,0.7,1,1,0.1,115.61,0.1,0.1,0.1,0
1.6,2.7,263,83,-1,1,74.23029889,1.6,775.2,2.08,2.1,1.983,1620.9,0:23:57,45.7,4,7,157,,0,14:17:02,13:40:01,5/21/2022,32.2315127,-110.9081127,12SWA 08657 66101,1.7,1.9,132.2,3,8,48,-17.2,-1.6,0.8,0.8,0.7,0.7,0.1,115.65,0,0,0,0
1.5,2.3,262,82,-1,0.9,74.23029889,1.6,775.2,2.04,2.1,1.983,1620.9,0:23:58,47.7,4,7,156,,0,14:17:02,13:40:02,5/21/2022,32.2315466,-110.9081412,12SWA 08654 66105,1.7,1.9,132.2,3,8,49.7,-18.6,-1.6,0.9,0.9,0.2,0.2,0.1,115.68,0,0,0,0
-0.1,1.2,262,82,0,1,74.23029889,1.5,775.1,1.98,2.1,1.983,1623.4,0:23:59,50.3,4,7,156,,60,14:17:02,13:40:03,5/21/2022,32.2315453,-110.9081345,12SWA 08655 66104,1.3,1.1,132.2,3,9,50.8,-19.3,-1.6,0.9,0.9,0,0,0.1,115.7,0.3,0.1,0.2,0
1.3,-0.4,248,68,-14,1.1,74.23029889,1.5,775.1,1.94,2.1,1.983,1625.6,0:24:00,51,4,7,156,,60,14:17:02,13:40:04,5/21/2022,32.2315258,-110.9081188,12SWA 08656 66102,1.3,1.1,132.2,3,9,52.6,-20.5,-1.5,0.7,0.7,-1,1,0.2,115.72,0.9,0.7,1.4,0
-4.8,2.4,227,47,-21,0.8,74.23029889,1.5,775.1,1.95,2.1,1.983,1625.6,0:24:01,50,4,7,156,,26,14:17:02,13:40:05,5/21/2022,32.2315022,-110.9080876,12SWA 08659 66100,1.3,1.1,111.6,3,9,51.6,-19.9,-1.5,-0.5,0.5,-0.7,0.7,0.1,115.72,2.3,0.8,2.1,0
-2.9,1.2,229,49,2,1,73.97702015,1.5,775.1,1.94,1.95,1.95,1628.1,0:24:02,47.7,4,7,158,,0,14:17:02,13:40:06,5/21/2022,32.2314732,-110.908048,12SWA 08663 66096,1.9,1.3,115.2,3,8,50.2,-17.4,-1.5,0.3,0.3,0.8,0.8,0.1,115.74,0.3,0.3,0.3,0
-2.8,1.2,228,48,-1,1.1,73.73979529,1.4,775,1.9,1.92,1.92,1632.4,0:24:03,45.7,4,7,160,,4,14:17:02,13:40:07,5/21/2022,32.2314593,-110.9080329,12SWA 08664 66095,1.9,1.3,115.2,3,8,49,-14.8,-1.5,0,0,1.1,1.1,0.1,115.75,0,0,0,0
-6.5,4.3,220,40,-8,1.4,77.66558328,1.5,775.1,1.91,1.92,2.561,1636.2,0:24:04,42.3,4,7,162,,60,14:17:02,13:40:08,5/21/2022,32.231434,-110.908011,12SWA 08666 66092,1.9,1.3,99.6,3,8,47.7,-13.4,-1.5,-0.4,0.4,1.1,1.1,0.1,115.79,0.5,0.1,0.2,0
4.2,1.3,182,2,-38,2.7,84.04433791,1.5,775.1,1.92,1.93,5.368,1639.8,0:24:05,38.8,4,7,164,,29,14:17:02,13:40:09,5/21/2022,32.2314221,-110.907998,12SWA 08668 66091,1.9,1.3,113.4,3,8,43.2,-10.4,-1.5,-2.2,2.2,1.4,1.4,0.2,115.81,1.1,1,1.8,0
2.3,0.3,140,-40,-42,1.7,84.97435491,1.5,775.1,1.94,1.95,6.368,1642.7,0:24:06,36.8,4,7,167,,13,14:17:02,13:40:10,5/21/2022,32.2314244,-110.9079851,12SWA 08669 66091,1.3,1.1,118.5,3,9,41.8,-7.7,-1.5,-0.9,0.9,1.5,1.5,0.1,115.84,0.5,0.5,0.3,0
2.4,0.5,140,-40,0,1.5,85.10811034,1.5,775.1,1.93,1.93,6.543,1642.7,0:24:07,36.1,4,7,168,,4,14:17:02,13:40:11,5/21/2022,32.2314255,-110.9079865,12SWA 08669 66091,1.3,1.1,118.5,3,9,41.2,-7,-1.5,-1.1,1.1,1.1,1.1,0.1,115.86,0,0,0,0
2.6,0.8,140,-40,0,1.4,85.25813256,1.4,775,1.88,1.92,6.751,1642.7,0:24:08,35.6,4,7,169,,0,14:17:02,13:40:12,5/21/2022,32.2314254,-110.9079795,12SWA 08669 66091,1.3,1.1,155.4,3,9,40.8,-6.5,-1.4,-1.2,1.2,0.7,0.7,0.1,115.88,0,0,0,0
2.6,1,140,-40,0,1.3,84.1461158,1.4,775,1.82,1.84,5.462,1645.4,0:24:09,34.7,5,42,170,,3,14:17:02,13:40:13,5/21/2022,32.231418,-110.9079615,12SWA 08671 66090,1.4,1.1,130.2,3,8,40.1,-5.7,-1.4,-1.3,1.3,0.5,0.5,0.2,115.9,0,0,0,0
2.6,1.2,140,-40,0,1.4,84.91718184,1.4,775,1.89,1.85,6.296,1645.4,0:24:10,34.2,5,42,170,,8,14:17:02,13:40:14,5/21/2022,32.2314126,-110.9079635,12SWA 08671 66090,1.4,1.1,205.6,3,8,39.6,-5.6,-1.4,-1.4,1.4,0.3,0.3,0.1,115.92,0,0,0,0
1.1,2.4,137,-43,-3,1.5,84.91718184,1.4,775,1.87,1.85,6.296,1645.4,0:24:11,33.4,5,42,170,,60,14:17:02,13:40:15,5/21/2022,32.2314177,-110.9079602,12SWA 08671 66090,1.4,1.1,205.6,3,8,38.9,-5.2,-1.5,-1.4,1.4,0.2,0.2,0.1,115.97,0.5,0.2,0.3,0
-2.7,2.9,156,-24,19,2,84.91718184,1.5,775.1,1.94,1.85,6.296,1645.4,0:24:12,33.2,5,42,171,,19,14:17:02,13:40:16,5/21/2022,32.2314197,-110.907953,12SWA 08672 66091,1.4,1.1,171.4,3,8,38.8,-4.5,-1.5,-1.9,1.9,0.4,0.4,0.2,115.97,1.3,1,1.8,0
0.7,1,150,-30,-6,0.6,74.81305414,1.6,775.2,2.02,2,2.063,1647.8,0:24:13,33.2,5,42,173,,34,14:17:02,13:40:17,5/21/2022,32.2314258,-110.907933,12SWA 08674 66091,1.4,1.1,141.6,3,8,39,-3.3,-1.6,-0.7,0.7,0.2,0.2,0.1,115.99,1,0.5,1,0
3.7,2.6,113,-67,-37,0.9,77.03291602,1.5,775.1,1.98,1.99,2.432,1649.9,0:24:14,34.2,5,42,175,,35,14:17:02,13:40:18,5/21/2022,32.2314273,-110.9079316,12SWA 08674 66091,1.4,1.1,141.6,3,8,40,-2.2,-1.6,-0.2,0.2,0.8,0.8,0.1,116.01,1.2,0.9,1.3,0
2.1,1.6,51,-129,-62,1.1,79.1071704,1.5,775.1,1.95,1.95,2.91,1649.9,0:24:15,34.8,5,42,177,,30,14:17:02,13:40:19,5/21/2022,32.2314166,-110.9079175,12SWA 08675 66090,1.4,1.1,127.1,3,8,40.7,-1.4,-1.5,0.9,0.9,0.5,0.5,0.2,116.04,1.2,0.6,1.4,0
-0.3,3.1,27,-153,-24,1,77.54776529,1.5,775.1,1.96,1.95,2.536,1649.9,0:24:16,35.8,5,42,177,,34,14:17:02,13:40:20,5/21/2022,32.2314164,-110.9079194,12SWA 08675 66090,1.4,1.1,127.1,3,8,41.7,-1.6,-1.5,0.9,0.9,0.3,0.3,0.1,116.06,1.1,0.9,2,0
1,2.5,38,-142,11,0.9,69.56520224,1.5,775.1,1.98,1.98,1.503,1652,0:24:17,36.2,5,42,176,,36,14:17:02,13:40:21,5/21/2022,32.2314302,-110.9079396,12SWA 08673 66092,1.3,1.1,197.6,3,9,42.1,-1.9,-1.6,1,1,0.3,0.3,0.1,116.08,1.6,0.6,2.2,0
1.7,1.9,67,-113,29,0.8,27.69947281,1.4,775,1.87,1.92,0.294,1652,0:24:18,37.6,5,42,174,,41,14:17:02,13:40:22,5/21/2022,32.2314417,-110.9079692,12SWA 08670 66093,1.3,1.1,302.8,3,9,43.4,-3.4,-1.4,0.5,0.5,0.6,0.6,0.1,116.11,1.6,1.4,2.4,0
-4.2,3.3,81,-99,14,0.4,27.69947281,1.3,774.9,1.73,1.92,0.294,1654.7,0:24:19,38.2,5,42,173,,56,14:17:02,13:40:23,5/21/2022,32.2314417,-110.9079692,12SWA 08670 66093,1.3,1.1,302.8,3,9,43.4,-3.4,-1.4,0.5,0.5,0.6,0.6,0.1,116.11,1.6,1.4,2.4,0
0.8,3.6,93,-87,12,0.4,-79.59599739,1.2,774.8,1.67,1.67,-3.05,1656.8,0:24:20,40,5,42,172,,60,14:17:02,13:40:24,5/21/2022,32.2314687,-110.9079802,12SWA 08669 66096,1.3,1.1,345.7,3,9,45.5,-5.2,-1.2,0.4,0.4,0.1,0.1,0.2,116.13,3.1,1.2,3,0
-8.9,1.5,106,-74,13,0.5,-80.99323258,1.3,774.9,1.75,1.69,-3.533,1656.8,0:24:21,41.7,5,42,172,,60,14:17:02,13:40:25,5/21/2022,32.2314687,-110.9079802,12SWA 08669 66096,1.3,1.1,345.7,3,9,47.3,-5.2,-1.3,0.5,0.5,0.2,0.2,0.2,116.13,2.8,2,3.2,0
-8.9,1.5,106,-74,0,0.5,-82.92034228,1.3,774.9,1.75,1.75,-4.509,1656.8,0:24:22,41.7,5,42,172,,60,14:17:02,13:40:26,5/21/2022,32.2315051,-110.9079601,12SWA 08671 66100,1.5,1.2,18.3,3,8,47.3,-5.2,-1.3,0.5,0.5,0.2,0.2,0.2,116.17,2.8,2,3.2,0
-9.5,4.3,213,33,107,3,-84.39285746,1.3,774.9,1.82,1.74,-5.704,1661.9,0:24:23,46,5,42,172,,60,14:17:02,13:40:27,5/21/2022,32.2315139,-110.9079462,12SWA 08673 66101,1.3,1.1,22.7,3,9,50.6,-5.7,-1.3,1.2,1.2,-3,3,0.1,116.17,2,2.1,3,0
-5.4,3.7,213,33,0,2.7,-65.73006904,1.4,775,1.89,1.89,-1.242,1661.9,0:24:24,46.6,6,98,172,,60,14:17:02,13:40:28,5/21/2022,32.231509,-110.9079288,12SWA 08674 66100,1.3,1.1,100.7,3,9,52.1,-6.1,-1.4,1.7,1.7,-2.5,2.5,0.1,116.19,1.9,1.3,2.4,0
1.3,4.8,213,33,0,2,-62.78626611,1.5,775.1,2,2,-1.089,1664,0:24:25,47.1,6,98,172,,60,14:17:02,13:40:29,5/21/2022,32.231509,-110.9079288,12SWA 08674 66100,1.3,1.1,100.7,3,9,52.3,-6.2,-1.6,1.2,1.2,-1.8,1.8,-0.1,116.19,2.2,1.7,2.1,0
-7.8,2.4,222,42,9,1.4,-62.78626611,2,775.6,2.43,2,-1.089,1666,0:24:26,45.4,6,98,173,,60,14:17:02,13:40:30,5/21/2022,32.2314868,-110.9079219,12SWA 08675 66098,2.2,1.9,202.6,3,7,51.1,-4.8,-2,0.7,0.7,-1.2,1.2,-0.3,116.19,1.8,1.9,3.1,0
-7.7,2.5,198,18,-24,0.5,71.12545024,1.9,775.5,2.36,2.39,1.638,1668.8,0:24:27,43.7,6,98,176,,60,14:17:02,13:40:31,5/21/2022,32.2314781,-110.907886,12SWA 08678 66097,2.2,1.9,110.7,3,7,49.5,-2.5,-1.9,-0.6,0.6,0.2,0.2,-0.2,116.19,2.3,1.9,2.9,0
-2.6,0,144,-36,-54,2.8,78.40782459,1.8,775.4,2.21,2.33,2.73,1670.9,0:24:28,42.6,6,98,179,,60,14:17:02,13:40:32,5/21/2022,32.2314781,-110.907886,12SWA 08678 66097,2.2,1.9,110.7,3,7,48.5,-0.6,-1.8,-0.7,0.7,2.1,2.1,0,116.19,2.2,2.4,4.4,0
-1.3,-1.4,127,-53,-17,2.8,78.40782459,1.6,775.2,2.21,2.33,2.73,1677.1,0:24:29,41.1,6,98,187,,60,14:17:02,13:40:33,5/21/2022,32.2314693,-110.9078179,12SWA 08685 66096,1.9,1.3,72.4,3,8,48.5,-0.6,-1.8,-0.7,0.7,2.1,2.1,0,116.17,2.2,2.4,4.4,0
-1.7,-1.5,114,-66,-13,3.9,81.09243821,1.5,775.1,1.97,1.97,3.573,1679.8,0:24:30,41.4,6,98,191,,5,14:17:02,13:40:34,5/21/2022,32.2314693,-110.9078179,12SWA 08685 66096,1.9,1.3,72.4,3,8,46.7,8.1,-1.6,-0.3,0.3,4.1,4.1,0.1,116.17,1.5,1.5,4.1,0
-0.9,-0.6,110,-70,-4,2.8,78.62277718,1.5,775.1,1.86,1.86,2.783,1679.8,0:24:31,41.4,6,98,191,,20,14:17:02,13:40:35,5/21/2022,32.2314693,-110.9078179,12SWA 08685 66096,1.9,1.3,72.4,3,8,47.8,12.2,-1.4,0.3,0.3,2.3,2.3,0.1,116.17,0.9,0.6,1.1,0
-1.5,-1,110,-70,0,1.8,76.90285531,1.4,775,1.82,1.86,2.407,1684.5,0:24:32,43.8,6,98,196,,40,14:17:02,13:40:36,5/21/2022,32.2314859,-110.9077882,12SWA 08687 66098,1.3,1.1,95.6,3,9,48,12.5,-1.4,-0.1,0.1,1.8,1.8,0.1,116.19,0,0,0,0
-1.3,-0.7,110,-70,0,1.5,75.89116901,1.3,775,1.78,1.8,2.228,1684.5,0:24:33,43.7,6,98,196,,43,14:17:02,13:40:37,5/21/2022,32.2314882,-110.9078064,12SWA 08686 66098,1.3,1.1,137.6,3,9,48,12.3,-1.4,-0.3,0.3,1.6,1.6,0.1,116.2,0,0,0,0
-1.1,-0.7,110,-70,0,1.6,79.02990522,1.4,775,1.84,1.83,2.889,1684.5,0:24:34,43.2,6,98,197,,59,14:17:02,13:40:38,5/21/2022,32.2314841,-110.9077835,12SWA 08688 66098,2.1,1.2,102.7,3,6,47.2,13.3,-1.4,-0.9,0.9,1.4,1.4,0.1,116.22,0,0,0,0
-1.2,-0.5,110,-70,0,1.7,80.66589878,1.3,774.9,1.79,1.82,3.407,1686.7,0:24:35,42.4,6,98,198,,52,14:17:02,13:40:39,5/21/2022,32.2314763,-110.9077761,12SWA 08689 66097,2.1,1.2,102.7,3,6,46.8,13.6,-1.4,-1.1,1.1,1.2,1.2,0.1,116.22,0.1,0.1,0.1,0
-0.5,1.3,109,-71,-1,2.1,80.66589878,1.3,774.9,1.76,1.82,3.407,1686.7,0:24:36,42.4,6,98,198,,60,14:17:02,13:40:40,5/21/2022,32.2314795,-110.9077803,12SWA 08688 66097,2.2,1.3,102.7,3,6,46.2,13.9,-1.3,-1.3,1.3,1.2,1.2,0.1,116.24,0,0,0.1,0
-0.1,2.7,109,-71,0,2.9,80.66589878,1.3,774.9,1.77,1.82,3.407,1686.7,0:24:37,41.5,6,98,200,,26,14:17:02,13:40:41,5/21/2022,32.2314711,-110.9077644,12SWA 08690 66096,2.2,1.3,113.5,3,6,45,14.8,-1.3,-2,2,2,2,0.1,116.24,2,1.3,1.9,0
-3.5,-0.9,139,-41,30,1.7,80.66589878,1.3,774.9,1.74,1.82,3.407,1689.4,0:24:38,41.2,6,98,203,,2,14:17:02,13:40:42,5/21/2022,32.2314748,-110.9077378,12SWA 08692 66097,2.2,1.3,109.6,3,6,44.2,15.8,-1.3,-2,2,1.8,1.8,0.1,116.26,1.8,1,2,0
-3.2,1.9,162,-18,23,2,80.66589878,1.3,775,1.82,1.82,3.407,1689.4,0:24:39,41.3,6,98,203,,60,14:17:02,13:40:43,5/21/2022,32.2314733,-110.9077361,12SWA 08692 66096,2,1.3,109.6,3,7,44,16.5,-1.4,-1.8,1.8,0.4,0.4,0.1,116.26,0.8,0.3,0.9,0
-1.6,2.3,191,11,29,1.5,80.66589878,1.4,775,1.86,1.82,3.407,1689.4,0:24:40,40.9,6,98,203,,0,14:17:02,13:40:44,5/21/2022,32.2314771,-110.9077393,12SWA 08692 66097,2,1.3,109.6,3,7,43.5,16.5,-1.4,-1.5,1.5,0,0,0.1,116.28,1.6,0.6,1.9,0
0.2,1.9,192,12,1,0.3,80.66589878,1.4,775,1.89,1.82,3.407,1689.4,0:24:41,41.3,6,98,202,,0,14:17:02,13:40:45,5/21/2022,32.2314785,-110.9077614,12SWA 08690 66097,2,1.3,109.6,3,7,44.2,16.2,-1.5,-0.3,0.3,-0.1,0.1,0,116.29,0.1,0,0,0
2.1,5.5,187,7,-5,0.7,68.28295234,1.4,775,1.88,1.92,1.406,1689.4,0:24:42,41.9,6,98,201,,39,14:17:02,13:40:46,5/21/2022,32.2314801,-110.9077644,12SWA 08690 66097,1.9,1.3,139.8,3,8,44.7,15.6,-1.5,-0.2,0.2,-0.3,0.3,0,116.31,0.4,0.1,0.3,0
-1,4.3,138,-42,-49,1,56.92932218,1.4,775,1.85,1.88,0.86,1689.4,0:24:43,42.4,6,98,201,,37,14:17:02,13:40:47,5/21/2022,32.2314833,-110.9077596,12SWA 08690 66098,2,1.3,111.9,3,7,45.4,15.3,-1.4,-0.8,0.8,0.3,0.3,0,116.37,1.9,1.2,1.9,0
-1.5,2.6,134,-46,-4,1.1,18.00416161,1.4,775,1.8,1.85,0.182,1689.4,0:24:44,42.4,6,98,201,,35,14:17:02,13:40:48,5/21/2022,32.2314932,-110.9077502,12SWA 08691 66099,1.9,1.3,111.9,3,8,46.1,15.8,-1.4,-0.6,0.6,1,1,0.1,116.37,2,1.6,4.3,0
-5.1,1.9,142,-38,8,1.3,-12.68038349,1.4,775,1.7,1.7,-0.126,1689.4,0:24:45,42.4,6,98,201,,31,14:17:02,13:40:49,5/21/2022,32.2314932,-110.9077502,12SWA 08691 66099,1.9,1.3,111.9,3,8,46.1,15.8,-1.4,-0.6,0.6,1,1,0.1,116.37,2.8,2.2,4.8,0
-6.6,5.6,151,-29,9,1,-2.658252235,1.4,775,1.74,1.74,-0.026,1689.4,0:24:46,42.4,6,98,201,,38,14:17:02,13:40:50,5/21/2022,32.2314951,-110.907703,12SWA 08695 66099,1.9,1.3,88.7,3,8,47,18.5,-1.3,-0.5,0.5,1,1,-0.1,116.38,2.1,1.7,3,0
-9.8,3.4,172,-8,21,1.1,6.115503566,1.4,775,1.81,1.77,0.06,1695.3,0:24:47,46.9,6,98,207,,49,14:17:02,13:40:51,5/21/2022,32.2314957,-110.9076692,12SWA 08699 66099,1.3,1.1,79.3,3,9,47.8,21.7,-1.4,-0.3,0.3,1,1,0,116.4,2.2,1.8,3.8,0
-11.4,2.7,177,-3,5,1,61.25602975,1.4,775,1.83,1.81,1.021,1697.8,0:24:48,47.7,6,98,208,,60,14:17:02,13:40:52,5/21/2022,32.2314902,-110.9076381,12SWA 08702 66098,1.3,1.1,102.4,3,9,47.8,24.5,-1.4,-0.1,0.1,1,1,0.1,116.44,3,4,6.5,0
-11.5,6.7,222,42,45,1.1,75.66892665,1.5,775.1,1.95,1.83,2.192,1701,0:24:49,49.7,7,131,214,,60,14:17:02,13:40:53,5/21/2022,32.231477,-110.9075905,12SWA 08706 66097,1.3,1.1,98.4,3,9,47.5,26.2,-1.4,0,0,1.2,1.2,-0.1,116.46,3.2,2.9,6.4,0
4.2,4.9,280,100,58,2.4,-42.04368934,1.7,775.3,2.13,2.13,-0.505,1704.4,0:24:50,51.5,7,131,216,,60,14:17:02,13:40:54,5/21/2022,32.231457,-110.9075636,12SWA 08709 66095,1.4,1.2,130.4,3,8,47.6,30.7,-1.8,2.4,2.4,0.7,0.7,-0.1,116.47,3.3,2.8,4.2,0
6.6,3.7,293,113,13,2.2,-53.83056392,1.8,775.4,2.24,2.25,-0.766,1704.4,0:24:51,51.8,7,131,217,,60,14:17:02,13:40:55,5/21/2022,32.2314499,-110.9075741,12SWA 08708 66094,1.3,1.1,130.4,3,9,47.5,31.5,-1.8,2.4,2.4,1.4,1.4,-0.1,116.51,3.4,2.6,4.9,0
-4.9,1.6,313,133,20,2.4,-20.1062348,1.8,775.4,2.18,2.18,-0.205,1704.4,0:24:52,51.8,7,131,217,,60,14:17:02,13:40:56,5/21/2022,32.2314521,-110.9076097,12SWA 08704 66094,1.3,1.1,269,3,9,46.9,31.7,-1.8,2.3,2.3,1.5,1.5,0.1,116.56,2.4,2.4,4.2,0
-5.1,2.1,26,-154,-287,3.2,42.04368934,1.7,775.3,2.23,2.15,0.505,1704.4,0:24:53,50.4,7,131,216,,60,14:17:02,13:40:57,5/21/2022,32.2314478,-110.9076299,12SWA 08702 66094,1.3,1.1,271.1,3,9,46.7,30.3,-1.7,2.4,2.4,1.5,1.5,0,116.55,3.2,2,4.4,0
-6.7,1.9,84,-96,58,3.1,52.84585039,1.8,775.4,2.28,2.25,0.739,1704.4,0:24:54,50.3,7,131,216,,32,14:17:02,13:40:58,5/21/2022,32.2314567,-110.90765,12SWA 08700 66095,1.3,1.1,298.7,3,9,46.7,30,-1.8,0.7,0.7,3.1,3.1,-0.1,116.56,3.4,2.5,5.5,0
-4.7,3.1,131,-49,47,1.8,64.19194219,1.9,775.5,2.32,2.32,1.158,1704.4,0:24:55,50,7,131,216,,32,14:17:02,13:40:59,5/21/2022,32.231482,-110.907635,12SWA 08702 66097,1.4,1.3,298.7,3,8,46.7,29.6,-1.9,-1.1,1.1,1.6,1.6,-0.1,116.56,3.1,1.8,3.1,0
